X,Y,Z
-105.57875000002264,39.65097222252792,3372.875244140625
-105.57819444446656,39.65097222252792,3369.917236328125
-105.57736111113246,39.65097222252792,3368.5390625
-105.57680555557639,39.65097222252792,3376.795654296875
-105.57625000002031,39.65097222252792,3371.860107421875
-105.57569444446425,39.65097222252792,3358.186767578125
-105.57513888890817,39.65097222252792,3343.129638671875
-105.5745833333521,39.65097222252792,3327.9384765625
-105.573750000018,39.65097222252792,3306.1865234375
-105.57319444446192,39.65097222252792,3292.52978515625
-105.57263888890584,39.65097222252792,3277.12353515625
-105.57208333334978,39.65097222252792,3260.842529296875
-105.5715277777937,39.65097222252792,3245.05419921875
-105.57069444445959,39.65097222252792,3224.4560546875
-105.57013888890353,39.65097222252792,3211.70166015625
-105.56958333334745,39.65097222252792,3198.884521484375
-105.56902777779138,39.65097222252792,3189.816650390625
-105.5684722222353,39.65097222252792,3178.595947265625
-105.56791666667924,39.65097222252792,3166.266357421875
-105.56708333334512,39.65097222252792,3148.504150390625
-105.56652777778905,39.65097222252792,3130.8564453125
-105.56597222223299,39.65097222252792,3110.430419921875
-105.56541666667691,39.65097222252792,3092.493896484375
-105.56486111112083,39.65097222252792,3074.1328125
-105.56430555556477,39.65097222252792,3056.42919921875
-105.56347222223066,39.65097222252792,3026.90478515625
-105.56291666667458,39.65097222252792,3007.164794921875
-105.56236111111852,39.65097222252792,2992.6845703125
-105.7251388890476,39.65041666697234,3538.9453125
-105.72458333349152,39.65041666697234,3518.030029296875
-105.72402777793546,39.65041666697234,3494.745361328125
-105.72319444460135,39.65041666697234,3467.0263671875
-105.72263888904527,39.65041666697234,3452.51318359375
-105.72208333348921,39.65041666697234,3438.125244140625
-105.72152777793313,39.65041666697234,3419.257080078125
-105.72097222237706,39.65041666697234,3413.104736328125
-105.720416666821,39.65041666697234,3413.104736328125
-105.71958333348688,39.65041666697234,3413.104736328125
-105.7190277779308,39.65041666697234,3413.34521484375
-105.71847222237474,39.65041666697234,3411.050537109375
-105.71791666681867,39.65041666697234,3399.632080078125
-105.71736111126259,39.65041666697234,3391.765625
-105.71680555570651,39.65041666697234,3388.86865234375
-105.71597222237241,39.65041666697234,3402.221923828125
-105.71541666681634,39.65041666697234,3411.3984375
-105.71486111126026,39.65041666697234,3400.21484375
-105.7143055557042,39.65041666697234,3360.798828125
-105.71375000014812,39.65041666697234,3317.73291015625
-105.71291666681401,39.65041666697234,3257.57958984375
-105.71236111125795,39.65041666697234,3228.452392578125
-105.71180555570187,39.65041666697234,3204.0341796875
-105.7112500001458,39.65041666697234,3179.08056640625
-105.71069444458973,39.65041666697234,3144.410888671875
-105.71013888903366,39.65041666697234,3114.81103515625
-105.70930555569954,39.65041666697234,3079.818603515625
-105.70875000014348,39.65041666697234,3063.860107421875
-105.7081944445874,39.65041666697234,3059.62451171875
-105.70763888903133,39.65041666697234,3060.027099609375
-105.70708333347527,39.65041666697234,3060.044677734375
-105.70625000014115,39.65041666697234,3075.802734375
-105.70569444458508,39.65041666697234,3108.737548828125
-105.70513888902902,39.65041666697234,3144.2333984375
-105.70458333347294,39.65041666697234,3181.6611328125
-105.70402777791686,39.65041666697234,3220.351806640625
